Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
59,Tuesday Jun 3,boxscore,CHC,@,SDP,W,9,6,,38-21,1,up 3.5,Marquis,Corey,Wood,3:29,N,24477,1.28,+++++++++,
60,Wednesday Jun 4,boxscore,CHC,@,SDP,L,1,2,,38-22,1,up 3.0,Bell,Lilly,Hoffman,2:16,N,25258,1.26,-,
61,Thursday Jun 5,boxscore,CHC,@,LAD,W,5,4,,39-22,1,up 3.5,Howry,Saito,Wood,3:07,N,44988,1.33,+,
62,Friday Jun 6,boxscore,CHC,@,LAD,L,0,3,,39-23,1,up 3.5,Kuroda,Gallagher,,2:34,N,52484,1.24,-,
63,Saturday Jun 7,boxscore,CHC,@,LAD,L,3,7,,39-24,1,up 2.5,Lowe,Zambrano,,2:29,D,50020,1.29,--,
64,Sunday Jun 8,boxscore,CHC,@,LAD,W,3,1,,40-24,1,up 2.5,Marquis,Penny,Wood,2:53,N,49994,1.38,+,
65,Tuesday Jun 10,boxscore,CHC,,ATL,W,10,5,,41-24,1,up 2.5,Lilly,Glavine,,2:50,N,41624,1.34,++,
66,Wednesday Jun 11,boxscore,CHC,,ATL,W,7,2,,42-24,1,up 2.5,Dempster,Bennett,,2:25,N,41497,1.28,+++,
67,Thursday Jun 12,boxscore,CHC,,ATL,W-wo,3,2,11,43-24,1,up 3.5,Wood,Acosta,,3:22,D,41517,1.23,++++,
68,Friday Jun 13,boxscore,CHC,@,TOR,L,2,3,,43-25,1,up 3.5,Burnett,Gallagher,Ryan,3:09,N,27803,1.09,-,
69,Saturday Jun 14,boxscore,CHC,@,TOR,W,6,2,,44-25,1,up 3.5,Marquis,Halladay,,2:38,D,34048,1.14,+,
70,Sunday Jun 15,boxscore,CHC,@,TOR,W,7,4,,45-25,1,up 3.5,Lilly,Litsch,,2:59,D,40738,1.02,++,
71,Tuesday Jun 17,boxscore,CHC,@,TBR,L,2,3,,45-26,1,up 3.5,Balfour,Cotts,Percival,3:30,N,31607,.93,-,
72,Wednesday Jun 18,boxscore,CHC,@,TBR,L,4,5,,45-27,1,up 3.5,Sonnanstine,Zambrano,Percival,2:55,N,31496,.98,--,
73,Thursday Jun 19,boxscore,CHC,@,TBR,L,3,8,,45-28,1,up 3.5,Balfour,Marmol,,2:59,N,34441,1.11,---,
74,Friday Jun 20,boxscore,CHC,,CHW,W-wo,4,3,,46-28,1,up 3.5,Wood,Linebrink,,2:32,D,41106,1.12,+,
75,Saturday Jun 21,boxscore,CHC,,CHW,W,11,7,,47-28,1,up 3.5,Marquis,Contreras,Wood,2:52,D,41021,1.05,++,
76,Sunday Jun 22,boxscore,CHC,,CHW,W,7,1,,48-28,1,up 4.5,Dempster,Vazquez,,2:52,N,41034,1.04,+++,
77,Tuesday Jun 24,boxscore,CHC,,BAL,L,5,7,,48-29,1,up 3.5,Guthrie,Marshall,Sherrill,3:03,N,41537,.95,-,
78,Wednesday Jun 25,boxscore,CHC,,BAL,W,7,4,,49-29,1,up 4.5,Lilly,Albers,Wood,2:59,N,40754,1.05,+,
79,Thursday Jun 26,boxscore,CHC,,BAL,L,4,11,,49-30,1,up 4.5,Liz,Marquis,,3:15,D,41670,.95,-,
80,Friday Jun 27,boxscore,CHC,@,CHW,L,3,10,,49-31,1,up 4.5,Contreras,Dempster,,2:49,D,39132,1.00,--,
81,Saturday Jun 28,boxscore,CHC,@,CHW,L,5,6,,49-32,1,up 3.5,Thornton,Marmol,Jenks,3:03,D,39143,1.00,---,
82,Sunday Jun 29,boxscore,CHC,@,CHW,L,1,5,,49-33,1,up 2.5,Buehrle,Marshall,,2:34,N,39573,1.14,----,
83,Monday Jun 30,boxscore,CHC,@,SFG,W,9,2,,50-33,1,up 2.5,Lilly,Zito,,3:01,N,35311,1.23,+,
84,Tuesday Jul 1,boxscore,CHC,@,SFG,L,1,2,,50-34,1,up 2.5,Cain,Marquis,Wilson,2:23,N,33858,1.11,-,
85,Wednesday Jul 2,boxscore,CHC,@,SFG,W,6,5,,51-34,1,up 2.5,Marmol,Walker,Wood,2:56,N,41345,1.20,+,
86,Thursday Jul 3,boxscore,CHC,@,SFG,L,3,8,,51-35,1,up 2.5,Lincecum,Gallagher,,2:43,D,40511,1.16,-,
87,Friday Jul 4,boxscore,CHC,@,STL,W,2,1,,52-35,1,up 3.5,Zambrano,Looper,Wood,2:40,N,46450,1.51,+,
88,Saturday Jul 5,boxscore,CHC,@,STL,L-wo,4,5,,52-36,1,up 2.5,McClellan,Wood,,2:54,D,46865,1.42,-,
89,Sunday Jul 6,boxscore,CHC,@,STL,W,7,1,,53-36,1,up 3.5,Marshall,Wellemeyer,,2:46,D,46752,1.57,+,
90,Tuesday Jul 8,boxscore,CHC,,CIN,W,7,3,,54-36,1,up 3.5,Dempster,Harang,,2:46,N,41360,1.21,++,
91,Wednesday Jul 9,boxscore,CHC,,CIN,W,5,1,,55-36,1,up 4.5,Zambrano,Cueto,Wood,2:31,N,41605,1.16,+++,
92,Thursday Jul 10,boxscore,CHC,,CIN,L,7,12,,55-37,1,up 4.0,Arroyo,Lilly,,3:15,D,41459,.99,-,
93,Friday Jul 11,boxscore,CHC,,SFG,W,3,1,,56-37,1,up 4.5,Howry,Walker,Wood,2:22,D,41605,1.06,+,
94,Saturday Jul 12,boxscore,CHC,,SFG,W-wo,8,7,11,57-37,1,up 5.5,Marshall,Wilson,,3:53,D,41555,1.00,++,
95,Sunday Jul 13,boxscore,CHC,,SFG,L,2,4,,57-38,1,up 4.5,Lincecum,Dempster,Wilson,2:35,D,41574,.89,-,
96,Friday Jul 18,boxscore,CHC,@,HOU,L-wo,1,2,,57-39,1,up 3.0,Geary,Howry,,2:27,N,42368,1.09,--,
97,Saturday Jul 19,boxscore,CHC,@,HOU,L,1,4,,57-40,1,up 2.0,Rodriguez,Zambrano,Valverde,2:24,N,43129,1.27,---,
98,Sunday Jul 20,boxscore,CHC,@,HOU,W,9,0,,58-40,1,up 2.0,Dempster,Backe,,2:28,D,41461,1.40,+,
99,Monday Jul 21,boxscore,CHC,@,ARI,L,0,2,,58-41,1,up 2.0,Johnson,Harden,Qualls,2:18,N,34627,1.30,-,
100,Tuesday Jul 22,boxscore,CHC,@,ARI,L,2,9,,58-42,1,up 1.0,Petit,Marquis,,3:05,N,35337,1.36,--,
101,Wednesday Jul 23,boxscore,CHC,@,ARI,W,10,6,,59-42,1,up 1.0,Lilly,Davis,,3:21,N,37301,1.45,+,
102,Thursday Jul 24,boxscore,CHC,,FLA,W,6,3,,60-42,1,up 1.0,Zambrano,Olsen,Marmol,2:45,N,41482,1.45,++,
103,Friday Jul 25,boxscore,CHC,,FLA,L,2,3,,60-43,1,up 1.0,Miller,Howry,Gregg,3:11,D,41570,1.34,-,
104,Saturday Jul 26,boxscore,CHC,,FLA,L,2,3,12,60-44,1,Tied,Miller,Gaudin,Gregg,3:48,D,41471,1.45,--,
